,성별,연령대,가구소득정도,사용목적1순위값,사용목적2순위값,평일일평균레저시간값,주말일평균레저시간값,휴식오락사용비율,취미사용비율,본인계발사용비율,대인관계교제사용비율,기타사용비율,관심레저활동1순위값,계절,위도,경도,또래인구수
25308,1,2,4,7,4,1,3,50.0,30.0,10.0,10.0,0.0,50,2,37.5665,126.978,1406016
25309,1,3,1,8,0,1,3,20.0,10.0,40.0,30.0,0.0,27,2,37.5665,126.978,1476224
25310,0,2,4,8,7,2,5,50.0,30.0,10.0,10.0,0.0,43,2,37.5665,126.978,1406016
25311,0,4,4,5,1,3,5,30.0,20.0,10.0,40.0,0.0,34,2,37.5665,126.978,1301333
25312,1,4,4,1,4,3,6,10.0,50.0,10.0,30.0,0.0,31,2,37.5665,126.978,1301333
25313,1,2,3,8,5,4,8,80.0,20.0,0.0,0.0,0.0,17,2,37.5665,126.978,1406016
25314,1,3,0,8,7,6,12,80.0,10.0,0.0,10.0,0.0,33,2,37.5665,126.978,1476224
25315,1,2,4,5,1,4,10,20.0,20.0,20.0,40.0,0.0,27,2,37.5665,126.978,1406016
25316,1,2,4,8,0,2,8,10.0,20.0,20.0,50.0,0.0,15,2,37.5665,126.978,1406016
25317,0,4,3,5,9,8,5,20.0,0.0,35.0,25.0,20.0,57,2,37.5665,126.978,1301333
25318,1,0,1,8,8,4,16,60.0,0.0,40.0,0.0,0.0,59,2,35.8714,128.6014,281916
25319,1,2,1,5,6,3,12,60.0,30.0,0.0,10.0,0.0,61,2,37.4563,126.7052,477344
25320,1,4,4,0,1,4,12,20.0,30.0,10.0,40.0,0.0,75,2,37.5665,126.978,1301333
25321,0,4,4,6,5,4,8,10.0,50.0,10.0,30.0,0.0,61,2,37.5665,126.978,1301333
25322,1,4,2,8,8,2,4,20.0,10.0,60.0,10.0,0.0,57,2,36.6357,127.4913,257216
25323,0,4,2,5,9,0,2,10.0,80.0,0.0,10.0,0.0,5,2,37.5665,126.978,1301333
25324,1,1,1,5,1,10,9,30.0,30.0,30.0,10.0,0.0,62,2,37.5665,126.978,1419153
25325,0,3,4,6,7,0,4,90.0,0.0,10.0,0.0,0.0,49,2,37.5665,126.978,1476224
25326,0,2,4,6,3,3,12,100.0,0.0,0.0,0.0,0.0,43,2,37.4138,127.5183,2243227
25327,0,1,3,0,6,3,10,50.0,0.0,0.0,50.0,0.0,34,2,37.4138,127.5183,1871078
25328,1,4,2,7,1,3,6,15.0,30.0,55.0,0.0,0.0,61,2,37.4138,127.5183,1819701
25329,0,1,2,8,0,2,5,30.0,0.0,50.0,20.0,0.0,29,2,35.4606,128.2132,348910
25330,0,3,2,6,9,2,5,60.0,10.0,10.0,20.0,0.0,49,2,35.1595,126.8526,239453
25331,1,4,1,1,9,8,12,50.0,30.0,10.0,10.0,0.0,6,2,37.4138,127.5183,1819701
25332,1,3,1,0,5,1,5,70.0,0.0,0.0,30.0,0.0,30,2,35.5384,129.3114,203819
25333,1,1,4,7,5,1,2,50.0,10.0,20.0,20.0,0.0,65,2,37.4138,127.5183,1871078
25334,0,3,2,7,7,5,2,0.0,0.0,0.0,100.0,0.0,79,2,37.4138,127.5183,2318045
25335,0,4,1,8,0,3,6,40.0,0.0,30.0,30.0,0.0,49,2,37.4138,127.5183,1819701
25336,0,3,4,5,0,3,12,60.0,0.0,20.0,20.0,0.0,15,2,37.5665,126.978,1476224
25337,0,3,3,1,5,2,2,40.0,35.0,10.0,15.0,0.0,78,2,37.5665,126.978,1476224
25338,1,2,4,8,5,1,6,70.0,0.0,20.0,10.0,0.0,61,2,37.5665,126.978,1406016
25339,1,0,3,5,0,2,4,40.0,0.0,20.0,40.0,0.0,79,2,35.4606,128.2132,322143
25340,1,3,4,0,9,6,10,40.0,30.0,0.0,30.0,0.0,12,2,37.4138,127.5183,2318045
25341,0,3,4,6,5,2,3,50.0,0.0,0.0,50.0,0.0,49,2,37.4138,127.5183,2318045
25342,0,3,3,0,3,2,1,100.0,0.0,0.0,0.0,0.0,49,2,37.4138,127.5183,2318045
25343,1,4,1,1,5,3,8,30.0,70.0,0.0,0.0,0.0,31,2,37.4138,127.5183,1819701
25344,0,3,3,5,4,8,5,60.0,0.0,10.0,30.0,0.0,72,2,37.4138,127.5183,2318045
25345,1,1,2,8,5,5,8,50.0,10.0,0.0,40.0,0.0,6,2,37.4138,127.5183,1871078
25346,1,2,2,0,7,8,4,20.0,60.0,20.0,0.0,0.0,50,2,36.3504,127.3845,218887
25347,1,1,3,8,0,1,3,10.0,10.0,10.0,70.0,0.0,77,2,36.5184,126.8,250194
25348,1,2,2,5,9,4,4,90.0,0.0,0.0,10.0,0.0,27,2,34.816,126.4629,239871
25349,1,3,2,5,1,1,5,60.0,10.0,10.0,20.0,0.0,61,2,35.1796,129.0756,537918
25350,0,0,1,6,9,1,3,100.0,0.0,0.0,0.0,0.0,53,2,35.1796,129.0756,376716
25351,1,2,2,0,5,2,4,20.0,20.0,10.0,50.0,0.0,82,2,37.4138,127.5183,2243227
25352,1,0,0,7,4,6,12,0.0,0.0,80.0,20.0,0.0,84,2,37.5665,126.978,1350822
25353,1,2,1,8,5,1,5,10.0,30.0,0.0,60.0,0.0,49,2,35.4606,128.2132,502738
25354,1,4,1,0,9,5,7,60.0,10.0,0.0,30.0,0.0,21,2,35.8714,128.6014,364425
25355,0,0,0,0,5,4,8,30.0,40.0,30.0,0.0,0.0,27,2,35.4606,128.2132,322143
25356,0,2,4,6,8,3,5,10.0,10.0,60.0,20.0,0.0,45,2,37.4138,127.5183,2243227
25357,1,3,2,8,4,4,10,50.0,10.0,10.0,30.0,0.0,6,2,37.5665,126.978,1476224
25358,0,2,2,1,5,3,2,30.0,10.0,30.0,30.0,0.0,69,2,36.5184,126.8,322451
25359,1,1,1,8,0,4,6,40.0,10.0,25.0,25.0,0.0,0,2,37.4138,127.5183,1871078
25360,1,2,2,5,0,2,4,40.0,20.0,20.0,20.0,0.0,84,2,37.4138,127.5183,2243227
25361,0,0,2,4,3,3,6,50.0,0.0,0.0,50.0,0.0,27,2,35.8714,128.6014,281916
25362,0,0,0,6,9,4,12,50.0,30.0,0.0,20.0,0.0,61,2,37.5665,126.978,1350822
25363,1,4,4,8,6,3,3,50.0,10.0,10.0,30.0,0.0,15,2,37.4138,127.5183,1819701
25364,0,3,4,1,7,1,3,0.0,0.0,0.0,0.0,100.0,5,2,33.4996,126.5312,117422
25365,0,4,1,8,8,3,2,15.0,25.0,45.0,15.0,0.0,59,2,36.5184,126.8,323902
25366,1,3,2,5,9,1,5,30.0,30.0,0.0,40.0,0.0,30,2,35.1595,126.8526,239453
25367,0,0,0,8,0,2,5,50.0,0.0,0.0,50.0,0.0,34,2,37.5665,126.978,1350822
25368,1,1,2,6,8,3,5,50.0,40.0,10.0,0.0,0.0,35,2,37.5665,126.978,1419153
25369,0,3,3,5,6,3,3,40.0,0.0,0.0,0.0,60.0,75,2,37.4138,127.5183,2318045
25370,1,2,2,3,6,3,6,70.0,20.0,10.0,0.0,0.0,6,2,37.4138,127.5183,2243227
25371,0,3,2,7,9,3,10,0.0,0.0,80.0,20.0,0.0,5,2,37.4138,127.5183,2318045
25372,0,1,1,1,9,2,8,40.0,10.0,30.0,20.0,0.0,63,2,37.4138,127.5183,1871078
25373,0,4,4,0,8,2,2,30.0,40.0,0.0,30.0,0.0,75,2,33.4996,126.5312,93144
25374,1,4,1,0,1,4,6,0.0,40.0,40.0,20.0,0.0,12,2,36.48,127.289,37106
25375,0,0,4,8,0,4,13,40.0,20.0,20.0,20.0,0.0,59,2,37.5665,126.978,1350822
25376,1,4,3,8,0,3,5,20.0,30.0,10.0,40.0,0.0,68,2,37.8228,128.1555,274254
25377,1,4,1,6,7,2,2,40.0,10.0,5.0,5.0,40.0,77,2,37.4138,127.5183,1819701
25378,1,2,3,7,0,3,6,0.0,10.0,50.0,40.0,0.0,59,2,37.4138,127.5183,2243227
25379,0,3,2,0,4,1,3,0.0,0.0,0.0,70.0,30.0,3,2,36.3504,127.3845,241771
25380,0,4,2,0,7,4,3,30.0,20.0,0.0,50.0,0.0,49,2,35.1796,129.0756,557851
25381,0,1,3,0,9,3,3,50.0,20.0,10.0,20.0,0.0,15,2,37.4138,127.5183,1871078
25382,1,4,3,1,5,4,4,10.0,60.0,10.0,20.0,0.0,5,2,37.4138,127.5183,1819701
25383,0,2,4,5,8,3,1,30.0,30.0,10.0,30.0,0.0,60,2,35.7175,127.153,243945
25384,1,3,4,1,5,3,5,40.0,0.0,0.0,0.0,60.0,49,2,37.4138,127.5183,2318045
25385,1,1,1,8,6,4,8,40.0,40.0,0.0,20.0,0.0,5,2,34.816,126.4629,169028
25386,1,0,2,6,0,4,6,70.0,0.0,0.0,30.0,0.0,34,2,36.6357,127.4913,181330
25387,0,4,4,1,5,1,8,30.0,60.0,10.0,0.0,0.0,49,2,37.4138,127.5183,1819701
25388,0,1,3,5,7,2,0,100.0,0.0,0.0,0.0,0.0,0,2,37.8228,128.1555,157997
25389,0,0,0,5,6,4,16,25.0,12.0,3.0,60.0,0.0,79,2,34.816,126.4629,177840
25390,0,3,4,4,7,1,5,30.0,30.0,10.0,30.0,0.0,31,2,36.6357,127.4913,271144
25391,0,2,4,0,9,3,12,50.0,50.0,0.0,0.0,0.0,49,2,35.8714,128.6014,354272
25392,0,4,3,1,9,2,4,30.0,40.0,20.0,10.0,0.0,26,2,36.4919,128.8889,448137
25393,1,4,2,0,1,8,12,35.0,35.0,20.0,10.0,0.0,5,2,36.4919,128.8889,448137
25394,0,3,1,4,6,6,0,50.0,30.0,0.0,20.0,0.0,66,2,35.1796,129.0756,537918
25395,1,1,1,8,0,1,4,50.0,50.0,0.0,0.0,0.0,6,2,36.5184,126.8,250194
25396,1,3,2,0,1,3,2,30.0,20.0,20.0,30.0,0.0,16,2,35.1796,129.0756,537918
25397,0,4,1,1,4,2,6,50.0,10.0,10.0,20.0,10.0,4,2,37.4138,127.5183,1819701
25398,0,1,1,0,6,0,6,50.0,20.0,10.0,20.0,0.0,33,2,35.4606,128.2132,348910
25399,1,2,1,8,4,1,2,20.0,20.0,20.0,40.0,0.0,49,2,37.8228,128.1555,207692
25400,1,4,3,1,0,2,5,15.0,40.0,5.0,40.0,0.0,12,2,36.3504,127.3845,201181
25401,1,3,3,8,4,2,10,50.0,30.0,0.0,20.0,0.0,16,2,37.4563,126.7052,511852
25402,0,0,2,3,6,5,5,60.0,10.0,10.0,20.0,0.0,63,2,37.4138,127.5183,1677623
25403,0,1,0,0,5,5,12,10.0,50.0,20.0,20.0,0.0,16,2,37.4138,127.5183,1871078
25404,0,0,0,5,9,3,5,90.0,0.0,0.0,10.0,0.0,6,2,37.5665,126.978,1350822
25405,0,3,1,8,8,2,3,10.0,70.0,0.0,20.0,0.0,55,2,36.3504,127.3845,241771
25406,0,0,0,6,9,2,3,40.0,30.0,0.0,30.0,0.0,72,2,37.5665,126.978,1350822
25407,1,4,1,0,8,3,4,20.0,20.0,40.0,20.0,0.0,59,2,37.4138,127.5183,1819701
25408,0,0,0,5,6,1,10,100.0,0.0,0.0,0.0,0.0,61,2,34.816,126.4629,177840
25409,0,4,2,5,9,2,5,20.0,50.0,0.0,30.0,0.0,32,2,35.1595,126.8526,184047
25410,0,2,4,0,9,2,10,80.0,20.0,0.0,0.0,0.0,81,2,35.8714,128.6014,354272
25411,1,3,2,0,6,2,7,100.0,0.0,0.0,0.0,0.0,34,2,37.4138,127.5183,2318045
25412,1,3,4,6,9,2,5,80.0,5.0,5.0,10.0,0.0,49,2,37.4563,126.7052,511852
25413,0,2,1,0,5,2,5,60.0,0.0,0.0,40.0,0.0,34,2,37.4138,127.5183,2243227
25414,1,3,1,8,8,5,5,20.0,20.0,20.0,40.0,0.0,15,2,37.4138,127.5183,2318045
25415,1,0,1,8,5,5,12,70.0,10.0,10.0,10.0,0.0,27,2,36.6357,127.4913,181330
25416,1,3,3,5,0,1,8,50.0,30.0,10.0,10.0,0.0,5,2,35.4606,128.2132,580017
25417,1,1,4,8,5,3,3,100.0,0.0,0.0,0.0,0.0,6,2,37.4138,127.5183,1871078
25418,0,4,1,0,5,2,5,20.0,0.0,0.0,80.0,0.0,64,2,37.4138,127.5183,1819701
25419,1,3,4,1,8,4,8,10.0,10.0,50.0,30.0,0.0,49,2,35.1796,129.0756,537918
25420,1,2,2,8,5,3,10,100.0,0.0,0.0,0.0,0.0,27,2,35.1796,129.0756,481534
25421,1,2,1,8,5,4,8,65.0,5.0,25.0,5.0,0.0,61,2,36.4919,128.8889,355520
25422,0,1,0,0,5,3,3,90.0,0.0,0.0,10.0,0.0,69,2,37.4138,127.5183,1871078
25423,0,1,1,6,5,3,5,60.0,10.0,10.0,20.0,0.0,27,2,36.6357,127.4913,187136
25424,1,3,4,8,4,4,10,20.0,0.0,30.0,30.0,20.0,75,2,36.5184,126.8,348173
25425,1,4,1,5,1,2,3,50.0,10.0,10.0,30.0,0.0,27,2,35.1595,126.8526,184047
25426,1,3,3,0,9,1,1,20.0,70.0,0.0,10.0,0.0,31,2,37.8228,128.1555,260923
25427,1,1,2,6,9,1,1,0.0,100.0,0.0,0.0,0.0,5,2,33.4996,126.5312,77824
25428,0,2,4,0,5,3,5,10.0,10.0,20.0,60.0,0.0,15,2,35.1796,129.0756,481534
25429,0,2,3,8,0,1,5,10.0,10.0,20.0,60.0,0.0,15,2,37.8228,128.1555,207692
25430,0,4,2,7,9,5,5,0.0,10.0,90.0,0.0,0.0,29,2,36.5184,126.8,323902
25431,0,0,0,3,7,0,0,0.0,0.0,0.0,100.0,0.0,41,2,36.6357,127.4913,181330
25432,1,4,1,1,9,4,3,20.0,20.0,30.0,30.0,0.0,49,2,37.4138,127.5183,1819701
25433,1,2,1,1,6,2,8,80.0,20.0,0.0,0.0,0.0,49,2,36.4919,128.8889,355520
25434,0,1,2,6,5,10,16,90.0,0.0,0.0,10.0,0.0,6,2,35.5384,129.3114,136439
25435,0,3,2,5,6,1,4,10.0,0.0,70.0,20.0,0.0,29,2,37.5665,126.978,1476224
25436,1,0,0,8,6,3,10,100.0,0.0,0.0,0.0,0.0,61,2,37.5665,126.978,1350822
25437,1,1,4,0,4,2,6,30.0,30.0,10.0,30.0,0.0,30,2,35.8714,128.6014,278986
25438,1,0,2,1,3,2,5,50.0,0.0,0.0,50.0,0.0,61,2,37.8228,128.1555,163201
25439,1,1,1,6,0,3,10,50.0,0.0,20.0,30.0,0.0,84,2,37.5665,126.978,1419153
25440,0,3,2,8,5,2,10,90.0,10.0,0.0,0.0,0.0,34,2,35.4606,128.2132,580017
25441,1,4,2,1,9,2,8,10.0,50.0,0.0,40.0,0.0,12,2,37.4138,127.5183,1819701
25442,0,1,4,5,1,6,10,70.0,25.0,5.0,0.0,0.0,78,2,33.4996,126.5312,77824
25443,0,2,3,5,0,1,8,50.0,0.0,0.0,50.0,0.0,3,2,37.4138,127.5183,2243227
25444,1,3,2,8,8,8,0,0.0,0.0,100.0,0.0,0.0,14,2,36.5184,126.8,348173
25445,0,3,4,8,4,2,2,25.0,25.0,25.0,25.0,0.0,37,2,37.4138,127.5183,2318045
25446,1,2,3,1,7,2,5,0.0,0.0,100.0,0.0,0.0,5,2,37.5665,126.978,1406016
25447,1,1,2,5,0,1,8,90.0,0.0,0.0,10.0,0.0,61,2,37.5665,126.978,1419153
25448,0,4,1,0,9,3,2,50.0,30.0,10.0,10.0,0.0,39,2,35.1796,129.0756,557851
25449,0,4,2,1,8,4,3,15.0,30.0,20.0,20.0,15.0,24,2,35.1595,126.8526,184047
25450,1,4,2,1,8,2,12,10.0,10.0,10.0,30.0,40.0,31,2,37.5665,126.978,1301333
25451,1,4,2,1,0,5,5,20.0,30.0,0.0,50.0,0.0,5,2,36.6357,127.4913,257216
25452,1,1,3,5,8,7,1,30.0,50.0,10.0,10.0,0.0,14,2,35.1595,126.8526,173371
25453,1,2,4,8,0,1,5,40.0,20.0,10.0,30.0,0.0,84,2,37.4138,127.5183,2243227
25454,0,3,1,7,0,1,1,0.0,0.0,50.0,50.0,0.0,68,2,36.4919,128.8889,442662
25455,0,0,0,8,6,2,2,0.0,100.0,0.0,0.0,0.0,5,2,35.4606,128.2132,322143
25456,1,2,2,6,0,2,3,40.0,30.0,10.0,20.0,0.0,63,2,37.4563,126.7052,477344
25457,0,1,3,8,6,4,8,60.0,0.0,10.0,30.0,0.0,53,2,36.5184,126.8,250194
25458,1,1,1,6,5,2,8,10.0,10.0,70.0,10.0,0.0,27,2,37.5665,126.978,1419153
25459,0,1,2,0,5,2,2,10.0,10.0,10.0,70.0,0.0,3,2,35.8714,128.6014,278986
25460,0,2,3,5,9,2,6,75.0,10.0,10.0,5.0,0.0,61,2,37.4138,127.5183,2243227
25461,0,4,1,8,1,3,5,10.0,10.0,20.0,60.0,0.0,30,2,36.4919,128.8889,448137
25462,0,1,1,7,0,1,1,20.0,30.0,20.0,30.0,0.0,52,2,35.4606,128.2132,348910
25463,1,1,1,0,3,3,3,80.0,10.0,0.0,10.0,0.0,2,2,35.1796,129.0756,389098
25464,1,3,4,5,1,3,5,80.0,0.0,20.0,0.0,0.0,29,2,37.5665,126.978,1476224
25465,0,1,1,6,0,1,8,20.0,0.0,0.0,80.0,0.0,59,2,36.4919,128.8889,258107
25466,0,3,3,6,1,4,6,20.0,30.0,0.0,50.0,0.0,31,2,35.1796,129.0756,537918
25467,0,2,1,0,5,1,2,60.0,10.0,20.0,10.0,0.0,80,2,35.7175,127.153,243945
25468,1,0,1,8,3,3,8,85.0,15.0,0.0,0.0,0.0,6,2,37.4563,126.7052,362935
25469,1,3,3,0,9,2,8,60.0,0.0,0.0,10.0,30.0,69,2,36.5184,126.8,348173
25470,0,3,1,8,6,5,7,50.0,0.0,20.0,30.0,0.0,69,2,35.4606,128.2132,580017
25471,1,1,2,1,5,4,12,100.0,0.0,0.0,0.0,0.0,27,2,37.5665,126.978,1419153
25472,0,3,1,5,9,3,7,50.0,20.0,20.0,10.0,0.0,6,2,37.4138,127.5183,2318045
25473,0,2,3,5,0,2,3,60.0,10.0,0.0,30.0,0.0,33,2,35.8714,128.6014,354272
25474,1,3,4,0,5,1,6,30.0,40.0,0.0,30.0,0.0,12,2,37.4138,127.5183,2318045
25475,0,3,4,4,1,3,3,60.0,20.0,10.0,10.0,0.0,33,2,37.4563,126.7052,511852
25476,1,2,3,5,1,1,1,20.0,20.0,30.0,30.0,0.0,69,2,35.7175,127.153,243945
25477,1,4,2,4,9,1,5,50.0,0.0,0.0,50.0,0.0,15,2,37.8228,128.1555,274254
25478,0,1,1,7,5,5,5,20.0,20.0,20.0,40.0,0.0,37,2,35.8714,128.6014,278986
25479,1,2,2,6,5,1,12,20.0,80.0,0.0,0.0,0.0,15,2,37.4563,126.7052,477344
25480,0,1,2,8,6,1,2,30.0,10.0,10.0,50.0,0.0,27,2,35.8714,128.6014,278986
25481,0,4,0,8,5,2,2,20.0,0.0,10.0,70.0,0.0,50,2,37.4138,127.5183,1819701
25482,1,2,1,6,0,3,6,70.0,15.0,5.0,10.0,0.0,6,2,37.5665,126.978,1406016
25483,0,4,2,5,3,2,6,20.0,30.0,10.0,40.0,0.0,64,2,37.4138,127.5183,1819701
25484,1,4,4,8,5,5,2,50.0,30.0,0.0,20.0,0.0,69,2,36.5184,126.8,323902
25485,1,2,2,6,1,1,1,30.0,30.0,0.0,40.0,0.0,12,2,34.816,126.4629,239871
25486,1,4,1,0,1,1,4,40.0,0.0,0.0,60.0,0.0,51,2,37.4138,127.5183,1819701
25487,0,1,3,5,6,4,1,100.0,0.0,0.0,0.0,0.0,61,2,37.5665,126.978,1419153
25488,0,1,4,5,9,2,10,100.0,0.0,0.0,0.0,0.0,61,2,35.4606,128.2132,348910
25489,0,4,2,1,9,5,3,50.0,20.0,20.0,10.0,0.0,5,2,37.4138,127.5183,1819701
25490,1,4,4,1,9,4,8,30.0,60.0,10.0,0.0,0.0,12,2,34.816,126.4629,304757
25491,0,0,2,8,0,2,8,10.0,20.0,10.0,60.0,0.0,53,2,36.5184,126.8,225170
25492,1,3,4,6,5,1,2,70.0,10.0,10.0,10.0,0.0,61,2,37.5665,126.978,1476224
25493,0,1,1,5,6,3,3,100.0,0.0,0.0,0.0,0.0,61,2,35.1796,129.0756,389098
25494,1,3,2,8,1,2,8,0.0,30.0,70.0,0.0,0.0,31,2,37.5665,126.978,1476224
25495,1,3,4,1,0,2,6,20.0,30.0,10.0,40.0,0.0,34,2,37.4138,127.5183,2318045
25496,0,2,2,4,0,3,4,50.0,10.0,0.0,40.0,0.0,69,2,36.3504,127.3845,218887
25497,0,2,4,8,6,2,5,0.0,40.0,30.0,30.0,0.0,83,2,37.4138,127.5183,2243227
25498,0,3,3,8,6,1,18,0.0,70.0,0.0,30.0,0.0,80,2,37.5665,126.978,1476224
25499,1,2,2,6,7,1,1,40.0,60.0,0.0,0.0,0.0,14,2,37.4138,127.5183,2243227
25500,1,1,2,5,9,3,10,60.0,10.0,20.0,10.0,0.0,0,2,37.5665,126.978,1419153
25501,0,2,4,8,5,1,5,50.0,0.0,0.0,30.0,20.0,61,2,34.816,126.4629,239871
25502,1,1,1,3,0,3,3,0.0,0.0,0.0,100.0,0.0,75,2,34.816,126.4629,169028
25503,1,3,2,1,7,4,4,100.0,0.0,0.0,0.0,0.0,31,2,36.3504,127.3845,241771
25504,1,2,2,0,7,2,10,10.0,5.0,5.0,80.0,0.0,30,2,35.1796,129.0756,481534
25505,1,1,1,1,5,4,6,50.0,50.0,0.0,0.0,0.0,84,2,36.4919,128.8889,258107
25506,0,3,4,8,6,4,6,50.0,0.0,40.0,10.0,0.0,29,2,36.3504,127.3845,241771
25507,1,1,2,8,0,1,5,50.0,0.0,0.0,50.0,0.0,3,2,37.4138,127.5183,1871078
25508,0,2,2,0,9,6,4,20.0,20.0,20.0,20.0,20.0,65,2,35.1796,129.0756,481534
25509,1,4,1,1,7,2,2,0.0,100.0,0.0,0.0,0.0,77,2,37.4138,127.5183,1819701
25510,1,3,2,0,6,1,6,50.0,0.0,20.0,30.0,0.0,10,2,35.1796,129.0756,537918
25511,1,4,3,0,6,2,6,0.0,60.0,0.0,40.0,0.0,49,2,37.4138,127.5183,1819701
25512,1,1,2,8,7,1,1,100.0,0.0,0.0,0.0,0.0,58,2,37.4138,127.5183,1871078
25513,1,4,1,8,1,1,2,30.0,10.0,20.0,40.0,0.0,75,2,35.7175,127.153,283963
25514,0,3,1,4,1,2,1,0.0,30.0,0.0,70.0,0.0,49,2,36.6357,127.4913,271144
25515,0,3,3,4,0,12,8,20.0,10.0,10.0,40.0,20.0,49,2,36.6357,127.4913,271144
25516,0,0,3,6,5,5,7,40.0,20.0,10.0,30.0,0.0,79,2,37.4138,127.5183,1677623
25517,0,0,0,4,0,3,12,15.0,3.0,2.0,80.0,0.0,27,2,36.5184,126.8,225170
25518,1,4,4,7,0,5,10,5.0,20.0,70.0,5.0,0.0,29,2,37.5665,126.978,1301333
25519,0,2,4,5,0,1,6,80.0,10.0,10.0,0.0,0.0,52,2,35.8714,128.6014,354272
25520,0,2,1,8,5,3,7,40.0,0.0,50.0,10.0,0.0,60,2,35.1796,129.0756,481534
25521,1,0,1,5,0,4,10,60.0,30.0,0.0,10.0,0.0,27,2,37.4138,127.5183,1677623
25522,1,0,1,5,0,5,10,10.0,20.0,20.0,50.0,0.0,84,2,36.5184,126.8,225170
25523,0,0,0,8,7,3,5,100.0,0.0,0.0,0.0,0.0,83,2,37.5665,126.978,1350822
25524,0,1,0,6,9,3,6,60.0,20.0,20.0,0.0,0.0,49,2,35.1595,126.8526,173371
25525,1,4,3,6,0,1,3,40.0,0.0,0.0,60.0,0.0,75,2,37.4138,127.5183,1819701
25526,1,3,0,5,9,2,5,50.0,50.0,0.0,0.0,0.0,31,2,37.5665,126.978,1476224
25527,1,1,2,7,9,1,1,50.0,0.0,50.0,0.0,0.0,62,2,37.4563,126.7052,410863
25528,0,0,0,6,9,8,12,100.0,0.0,0.0,0.0,0.0,33,2,35.5384,129.3114,122298
25529,1,4,1,1,5,4,2,30.0,20.0,40.0,10.0,0.0,30,2,36.4919,128.8889,448137
25530,1,1,1,4,3,2,6,25.0,25.0,25.0,25.0,0.0,63,2,37.4138,127.5183,1871078
25531,1,1,3,6,7,5,5,50.0,0.0,0.0,50.0,0.0,61,2,37.4138,127.5183,1871078
25532,0,2,3,6,5,3,4,70.0,0.0,0.0,30.0,0.0,0,2,37.4138,127.5183,2243227
25533,0,4,1,7,5,3,5,10.0,30.0,50.0,10.0,0.0,64,2,37.8228,128.1555,274254
25534,0,2,2,8,0,10,16,60.0,0.0,0.0,40.0,0.0,61,2,37.4563,126.7052,477344
25535,1,3,1,4,3,10,10,70.0,0.0,0.0,30.0,0.0,82,2,35.1796,129.0756,537918
25536,1,0,2,0,9,2,2,70.0,1.0,14.0,15.0,0.0,43,2,37.4138,127.5183,1677623
25537,1,0,1,6,8,3,4,60.0,10.0,10.0,20.0,0.0,40,2,37.5665,126.978,1350822
25538,0,4,2,5,9,2,8,100.0,0.0,0.0,0.0,0.0,61,2,37.4563,126.7052,438663
25539,0,2,4,8,5,1,1,70.0,0.0,10.0,20.0,0.0,75,2,35.8714,128.6014,354272
25540,1,0,0,5,9,8,12,70.0,20.0,0.0,10.0,0.0,61,2,36.4919,128.8889,247746
25541,1,3,2,5,0,10,4,70.0,0.0,0.0,0.0,30.0,69,2,35.1595,126.8526,239453
25542,0,0,3,5,6,5,12,70.0,0.0,0.0,30.0,0.0,61,2,35.8714,128.6014,281916
25543,1,2,2,8,0,2,18,80.0,0.0,0.0,20.0,0.0,3,2,36.5184,126.8,322451
25544,1,1,3,5,9,1,3,20.0,50.0,10.0,20.0,0.0,15,2,37.4138,127.5183,1871078
25545,0,0,0,1,6,12,12,5.0,0.0,5.0,90.0,0.0,34,2,37.4138,127.5183,1677623
25546,0,3,3,8,7,2,6,80.0,0.0,10.0,10.0,0.0,29,2,37.5665,126.978,1476224
25547,0,1,3,0,9,4,12,60.0,0.0,0.0,40.0,0.0,30,2,37.5665,126.978,1419153
25548,0,0,4,8,4,1,10,20.0,10.0,10.0,60.0,0.0,49,2,37.4138,127.5183,1677623
25549,1,3,3,6,7,2,3,70.0,30.0,0.0,0.0,0.0,84,2,36.4919,128.8889,442662
25550,0,1,1,3,6,1,1,50.0,0.0,50.0,0.0,0.0,16,2,35.1595,126.8526,173371
25551,0,4,2,7,3,0,0,40.0,10.0,40.0,10.0,0.0,61,2,35.1595,126.8526,184047
25552,1,4,3,8,1,2,5,10.0,20.0,30.0,40.0,0.0,57,2,37.4563,126.7052,438663
25553,0,3,4,0,5,4,6,80.0,0.0,0.0,0.0,20.0,29,2,37.4138,127.5183,2318045
25554,0,1,1,8,5,2,6,100.0,0.0,0.0,0.0,0.0,43,2,37.4138,127.5183,1871078
25555,0,2,3,8,5,3,6,60.0,30.0,10.0,0.0,0.0,49,2,36.4919,128.8889,355520
25556,0,3,4,1,7,2,2,50.0,0.0,15.0,0.0,35.0,50,2,37.4138,127.5183,2318045
25557,0,2,3,8,6,2,5,80.0,0.0,10.0,10.0,0.0,27,2,37.5665,126.978,1406016
25558,0,3,4,0,7,5,3,50.0,10.0,10.0,30.0,0.0,49,2,37.5665,126.978,1476224
25559,0,2,4,1,6,3,5,50.0,30.0,0.0,20.0,0.0,61,2,37.5665,126.978,1406016
25560,0,4,4,5,0,3,5,40.0,20.0,20.0,10.0,10.0,27,2,37.4138,127.5183,1819701
25561,0,3,2,4,5,1,3,70.0,0.0,5.0,25.0,0.0,76,2,37.4138,127.5183,2318045
25562,1,3,2,6,0,1,5,0.0,80.0,0.0,20.0,0.0,12,2,37.4138,127.5183,2318045
25563,0,2,3,0,9,2,5,50.0,20.0,20.0,10.0,0.0,55,2,35.5384,129.3114,177176
