,userId,관심레저활동1순위값,관심레저활동2순위값,관심레저활동3순위값,관심레저활동4순위값,관심레저활동5순위값
296,53352014,종교활동,맛집-카페 탐방,골프 직접 하기,없음,없음
297,53352037,드라이브,수다-잡담하기,음악-라디오 감상,걷기-속보-조깅 직접 하기,없음
298,53352152,축제 참가,인테리어,요리-베이킹,음악-라디오 감상,자전거-싸이클-산악자전거 직접 타기
299,53352173,국내 여행,산책-걷기,가족-친지 만남,수다-잡담하기,만화책 보기
300,53352364,골프 직접 하기,영화관 관람,걷기-속보-조깅 직접 하기,산책-걷기,영상 컨텐츠 시청
301,53352485,산책-걷기,어학-기술-자격증 취득,국내 프로스포츠 영상 시청,드라이브,친구-이성친구 만남
302,53352515,국내 프로스포츠 영상 시청,음주-유흥,영상 컨텐츠 시청,국내 여행,구기스포츠 직접 하기
303,53352643,영화관 관람,미술관-전시관 관람,음악-라디오 감상,없음,없음
304,53352747,국내 프로스포츠 영상 시청,맛집-카페 탐방,게임,친구-이성친구 만남,산책-걷기
305,53352749,골프 직접 하기,연극-뮤지컬 관람,해외여행,없음,없음
306,53352809,낮잠자기,산책-걷기,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기,골프 직접 하기
307,53352892,해외여행,없음,없음,없음,없음
308,53352918,국내 여행,산책-걷기,없음,없음,없음
309,53352966,친구-이성친구 만남,종교활동,기타 관광-여행,가족-친지 만남,기타 자기계발-자기관리
310,53353007,게임,영상 컨텐츠 시청,쇼핑,낚시,캠핑-차박
311,53353057,산책-걷기,없음,없음,없음,없음
312,53353119,SNS -인터넷 커뮤니티 활동,종교활동,친구-이성친구 만남,사회봉사활동,요가-필라테스 직접 하기
313,53353263,헬스-보디빌딩 직접 하기,요리-베이킹,등산 직접 하기,어학-기술-자격증 취득,없음
314,53353318,영상 컨텐츠 시청,쇼핑,음주-유흥,게임,낮잠자기
315,53353337,수다-잡담하기,친구-이성친구 만남,드라이브,없음,없음
316,53353356,낮잠자기,격투 스포츠 현장 관람,없음,없음,없음
317,53353385,국내 여행,드라이브,국내 프로스포츠 영상 시청,독서,맛집-카페 탐방
318,53353466,산책-걷기,드라이브,맛집-카페 탐방,인테리어,테마파크-시설 방문
319,53353657,사진 촬영,맛집-카페 탐방,해외여행,없음,없음
320,53353883,산책-걷기,등산 직접 하기,자전거-싸이클-산악자전거 직접 타기,걷기-속보-조깅 직접 하기,낮잠자기
321,53354066,독서,산책-걷기,국내 여행,종교활동,친구-이성친구 만남
322,53354228,무도-격투기 직접 하기,게임,영상 컨텐츠 시청,격투 스포츠 영상 시청,만화책 보기
323,53354352,낮잠자기,독서,기타 자기계발-자기관리,없음,없음
324,53354462,골프 직접 하기,드라이브,맛집-카페 탐방,산책-걷기,줄넘기-맨손체조-스트레칭 직접 하기
325,53354488,영화관 관람,없음,없음,없음,없음
326,53354534,산책-걷기,영상 컨텐츠 시청,어학-기술-자격증 취득,독서,드라이브
327,53354627,낮잠자기,독서,영상 컨텐츠 시청,기타 취미-오락-휴식,맛집-카페 탐방
328,53355016,가족-친지 만남,국내 여행,국내 프로스포츠 현장 관람,테마파크-시설 방문,영상 컨텐츠 시청
329,53355055,독서,어학-기술-자격증 취득,라켓스포츠 직접 하기,국내 프로스포츠 영상 시청,산책-걷기
330,53355056,게임,낮잠자기,SNS -인터넷 커뮤니티 활동,e스포츠 영상 시청,영화관 관람
331,53355444,등산 직접 하기,산책-걷기,라켓스포츠 직접 하기,자전거-싸이클-산악자전거 직접 타기,독서
332,53355579,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,수다-잡담하기,낮잠자기,게임
333,53355720,수다-잡담하기,없음,없음,없음,없음
334,53355910,줄넘기-맨손체조-스트레칭 직접 하기,수영 직접 하기,영화관 관람,종교활동,자전거-싸이클-산악자전거 직접 타기
335,53356332,산책-걷기,독서,수영 직접 하기,국내 여행,해외여행
336,53356445,해외 프로스포츠 영상 시청,온천-사우나-찜질방,산책-걷기,만화책 보기,국내 프로스포츠 영상 시청
337,53356573,골프 현장 관람,없음,없음,없음,없음
338,53356636,맛집-카페 탐방,친구-이성친구 만남,없음,없음,없음
339,53356736,미술 직접 활동 및 수강하기,게임,음악-라디오 감상,영상 컨텐츠 시청,수다-잡담하기
340,53356927,캠핑-차박,국내 여행,가족-친지 만남,사회봉사활동,등산 직접 하기
341,53356993,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,영화관 관람,해외 프로스포츠 영상 시청,낮잠자기
342,53357167,사진 촬영,해외여행,무용 공연 관람,없음,없음
343,53357344,산책-걷기,가족-친지 만남,어학-기술-자격증 취득,친구-이성친구 만남,수다-잡담하기
344,53357387,만화책 보기,음악 직접 활동 및 수강하기,산책-걷기,낮잠자기,쇼핑
345,53357475,낮잠자기,없음,없음,없음,없음
346,53357544,산책-걷기,걷기-속보-조깅 직접 하기,드라이브,미술관-전시관 관람,온천-사우나-찜질방
347,53357595,국내 여행,없음,없음,없음,없음
348,53357688,영상 컨텐츠 시청,만화책 보기,소풍-피크닉,가족-친지 만남,친구-이성친구 만남
349,53357712,기타 자기계발-자기관리,미술 직접 활동 및 수강하기,기타 문화예술 직접 활동 및 수강하기,반려동물 돌보기,기타 사회교류
350,53357759,국내 여행,가족-친지 만남,수다-잡담하기,SNS -인터넷 커뮤니티 활동,쇼핑
351,53357859,음악-라디오 감상,게임,음악 직접 활동 및 수강하기,헬스-보디빌딩 직접 하기,독서
352,53357866,산책-걷기,걷기-속보-조깅 직접 하기,쇼핑,영화관 관람,음악-라디오 감상
353,53357891,영상 컨텐츠 제작,없음,없음,없음,없음
354,53357978,드라이브,국내 여행,박물관 관람,없음,없음
355,53358356,기타 취미-오락-휴식,낮잠자기,영상 컨텐츠 시청,산책-걷기,쇼핑
356,53358385,테마파크-시설 방문,없음,없음,없음,없음
357,53358402,반려동물 돌보기,수집,수다-잡담하기,SNS -인터넷 커뮤니티 활동,해외 프로스포츠 영상 시청
358,53358512,음악-라디오 감상,영상 컨텐츠 시청,등산 직접 하기,독서,없음
359,53358618,독서,문학 직접 활동 및 수강하기,없음,없음,없음
360,53358624,독서,사회봉사활동,온천-사우나-찜질방,신문-잡지보기,계모임-동창회-사교모임
361,53358735,생활공예-원예,없음,없음,없음,없음
362,53358782,산책-걷기,쇼핑,사회봉사활동,없음,없음
363,53358814,산책-걷기,요가-필라테스 직접 하기,쇼핑,독서,국내 여행
364,53358841,수영 직접 하기,산책-걷기,걷기-속보-조깅 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,등산 직접 하기
365,53358877,사진 촬영,산책-걷기,영상 컨텐츠 시청,쇼핑,드라이브
366,53358967,등산 직접 하기,국내 여행,종교활동,없음,없음
367,53359075,영상 컨텐츠 시청,없음,없음,없음,없음
368,53359121,반려동물 돌보기,걷기-속보-조깅 직접 하기,산책-걷기,만화책 보기,독서
369,53359199,영화관 관람,국내 여행,드라이브,해외 프로스포츠 영상 시청,없음
370,53359291,영상 컨텐츠 시청,낮잠자기,음주-유흥,게임,없음
371,53359504,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,계모임-동창회-사교모임,친구-이성친구 만남
372,53359641,쇼핑,무도-격투기 직접 하기,낮잠자기,수영 직접 하기,SNS -인터넷 커뮤니티 활동
373,53359997,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,게임,산책-걷기,낮잠자기
374,53360114,영상 컨텐츠 시청,종교활동,독서,국내 프로스포츠 영상 시청,쇼핑
375,53360203,독서,없음,없음,없음,없음
376,53360295,국내 여행,없음,없음,없음,없음
377,53360508,만화책 보기,반려동물 돌보기,산책-걷기,영상 컨텐츠 시청,e스포츠 영상 시청
378,53360869,구기스포츠 직접 하기,헬스-보디빌딩 직접 하기,쇼핑,맛집-카페 탐방,e스포츠 영상 시청
379,53360885,헬스-보디빌딩 직접 하기,어학-기술-자격증 취득,걷기-속보-조깅 직접 하기,없음,없음
380,53360937,무도-격투기 직접 하기,익스트림스포츠 직접하기,없음,없음,없음
381,53361284,영화관 관람,수다-잡담하기,낮잠자기,음주-유흥,친구-이성친구 만남
382,53361391,걷기-속보-조깅 직접 하기,산책-걷기,등산 직접 하기,영상 컨텐츠 시청,없음
383,53361596,산책-걷기,요가-필라테스 직접 하기,독서,영상 컨텐츠 시청,요리-베이킹
384,53361687,어학-기술-자격증 취득,없음,없음,없음,없음
385,53361738,드라이브,없음,없음,없음,없음
386,53361766,낚시,SNS -인터넷 커뮤니티 활동,헬스-보디빌딩 직접 하기,드라이브,없음
387,53361842,게임,계모임-동창회-사교모임,국내 여행,낮잠자기,드라이브
388,53361863,국내 여행,없음,없음,없음,없음
389,53361991,골프 직접 하기,산책-걷기,국내 프로스포츠 영상 시청,음악-라디오 감상,드라이브
390,53362144,영화관 관람,국내 여행,음악-라디오 감상,낮잠자기,없음
391,53362333,e스포츠 현장 관람,없음,없음,없음,없음
392,53362337,헬스-보디빌딩 직접 하기,요리-베이킹,영상 컨텐츠 시청,없음,없음
393,53362353,영상 컨텐츠 시청,산책-걷기,없음,없음,없음
394,53362427,생활공예-원예,종교활동,음악 직접 활동 및 수강하기,없음,없음
395,53362446,영화관 관람,국내 프로스포츠 영상 시청,친구-이성친구 만남,드라이브,없음
396,53362633,해외여행,없음,없음,없음,없음
397,53362648,영상 컨텐츠 시청,음악-라디오 감상,친구-이성친구 만남,영화관 관람,반려동물 돌보기
398,53362705,영화관 관람,없음,없음,없음,없음
399,53362777,종교활동,걷기-속보-조깅 직접 하기,가족-친지 만남,친구-이성친구 만남,수다-잡담하기
400,53362835,해외 프로스포츠 영상 시청,e스포츠 영상 시청,걷기-속보-조깅 직접 하기,친구-이성친구 만남,국내 프로스포츠 영상 시청
401,53362888,생활공예-원예,반려동물 돌보기,낮잠자기,만화책 보기,수다-잡담하기
402,53362947,음주-유흥,맛집-카페 탐방,기타 자기계발-자기관리,낮잠자기,캠핑-차박
403,53363031,영상 컨텐츠 시청,어학-기술-자격증 취득,자전거-싸이클-산악자전거 직접 타기,만화책 보기,가족-친지 만남
404,53363075,요가-필라테스 직접 하기,등산 직접 하기,영화관 관람,걷기-속보-조깅 직접 하기,연극-뮤지컬 관람
405,53363546,드라이브,없음,없음,없음,없음
406,53363642,전통예술 직접 활동 및 수강하기,없음,없음,없음,없음
407,53363665,등산 직접 하기,요가-필라테스 직접 하기,수다-잡담하기,국내 여행,걷기-속보-조깅 직접 하기
408,53363860,영화관 관람,낮잠자기,드라이브,게임,미술관-전시관 관람
409,53363887,영화관 관람,사회봉사활동,등산 직접 하기,산책-걷기,국내 여행
410,53364064,낮잠자기,만화책 보기,음악-라디오 감상,산책-걷기,없음
411,53364111,산책-걷기,음악-라디오 감상,낮잠자기,맛집-카페 탐방,쇼핑
412,53364251,걷기-속보-조깅 직접 하기,등산 직접 하기,영화관 관람,없음,없음
413,53364618,만화책 보기,국내 여행,없음,없음,없음
414,53364668,연극-뮤지컬 관람,음악 공연 관람,영상 컨텐츠 시청,낮잠자기,게임
415,53364722,걷기-속보-조깅 직접 하기,독서,미술관-전시관 관람,없음,없음
416,53364855,수다-잡담하기,친구-이성친구 만남,요가-필라테스 직접 하기,쇼핑,낮잠자기
417,53365102,맛집-카페 탐방,없음,없음,없음,없음
418,53365238,계모임-동창회-사교모임,가족-친지 만남,영화관 관람,국내 여행,산책-걷기
419,53365256,무도-격투기 직접 하기,게임,영상 컨텐츠 시청,없음,없음
420,53365272,등산 직접 하기,걷기-속보-조깅 직접 하기,없음,없음,없음
421,53365366,게임,SNS -인터넷 커뮤니티 활동,수집,맛집-카페 탐방,기타 취미-오락-휴식
422,53365396,영상 컨텐츠 시청,e스포츠 영상 시청,국내 프로스포츠 영상 시청,게임,쇼핑
423,53365483,종교활동,반려동물 돌보기,헬스-보디빌딩 직접 하기,생활공예-원예,요리-베이킹
424,53365621,산책-걷기,걷기-속보-조깅 직접 하기,드라이브,사회봉사활동,골프 영상 시청
425,53365748,해외 프로스포츠 영상 시청,캠핑-차박,낚시,없음,없음
426,53365799,국내 여행,맛집-카페 탐방,영화관 관람,계모임-동창회-사교모임,없음
427,53365820,가족-친지 만남,낚시,미용,독서,기타 자기계발-자기관리
428,53366170,영상 컨텐츠 시청,게임,낮잠자기,친구-이성친구 만남,없음
429,53366272,친구-이성친구 만남,게임,영상 컨텐츠 시청,만화책 보기,음악-라디오 감상
430,53366461,만화책 보기,영화관 관람,친구-이성친구 만남,음악-라디오 감상,영상 컨텐츠 시청
431,53366502,수영 직접 하기,SNS -인터넷 커뮤니티 활동,만화책 보기,영상 컨텐츠 시청,없음
432,53366704,산책-걷기,걷기-속보-조깅 직접 하기,자전거-싸이클-산악자전거 직접 타기,사회봉사활동,가족-친지 만남
433,53366783,SNS -인터넷 커뮤니티 활동,산책-걷기,기타 자기계발-자기관리,요리-베이킹,맛집-카페 탐방
434,53366866,음악-라디오 감상,헬스-보디빌딩 직접 하기,등산 직접 하기,영화관 관람,없음
435,53366895,음악 직접 활동 및 수강하기,사회봉사활동,생활공예-원예,반려동물 돌보기,독서
436,53366979,맛집-카페 탐방,축제 참가,없음,없음,없음
437,53367041,드라이브,산책-걷기,국내 여행,등산 직접 하기,맛집-카페 탐방
438,53367067,생활공예-원예,영상 컨텐츠 시청,어학-기술-자격증 취득,격투 스포츠 영상 시청,낮잠자기
439,53367245,국내 프로스포츠 영상 시청,영상 컨텐츠 시청,없음,없음,없음
440,53367281,신문-잡지보기,독서,수영 직접 하기,기타 자기계발-자기관리,영상 컨텐츠 시청
441,53367341,온천-사우나-찜질방,미용,기타 관광-여행,축제 참가,산책-걷기
442,53367529,캠핑-차박,독서,수다-잡담하기,없음,없음
443,53367901,산책-걷기,헬스-보디빌딩 직접 하기,친구-이성친구 만남,등산 직접 하기,영화관 관람
444,53368116,국내 여행,없음,없음,없음,없음
